Artist,Year,Genre
Aly & Fila B2B John O'Callaghan,2014,Unknown
J.Fernandes,2014,Unknown
Dejan Milicevic,2014,Traditional House
Mark Reeve,2014,Techno
Huma Noyd (Live),2014,Unknown
Sam Paganini,2014,Techno
Gary Beck,2014,"Tech House, Techno"
Kr!z,2014,Unknown
Marco Remus,2014,Commercial Dance
Fatima Hajji,2014,Techno
Smos,2014,Band
Marco Faraone,2014,"Tech House, Techno"
Dimitri,2014,Commercial Dance
tINI,2014,Tech House
Better Lost than Stupid,2014,Tech House
Josh Wink,2014,"Tech House, Techno"
Maceo Plex,2014,Tech House
Lucy Fox A Lot,2014,Unknown
Soul Shakers,2014,"House, Disco"
FeestDJRuud,2014,"Dutch House, Moombahton"
The Whatevers,2014,Unknown
Davidov,2014,Unknown
Merdan Taplak,2014,Unknown
TLP,2014,Unknown
Murdock,2014,Drum & Bass
Ghent Bangers,2014,Unknown
Steve Montoya & Christian,2014,Unknown
DJ Junior,2014,Unknown
Mark Ursa,2014,Unknown
Mario Fischetti,2014,Unknown
Dave Lambert,2014,Traditional House
Henrik B,2014,Progressive House
Rush,2014,Minimal
Julia Carpenter,2014,Unknown
Glowinthedark,2014,Unknown
Nicolaz,2014,Unknown
Thumez,2014,Unknown
Primate,2014,Drum & Bass
ARtroniks,2014,Unknown
Allspark ft. Mc Nice,2014,Unknown
Subreachers,2014,Unknown
Icicle b2b Proxima,2014,Unknown
Distance,2014,Trance
Mala ft. Son of Selah,2014,Unknown
Emalkay,2014,Dubstep
Rusko,2014,Dubstep
Cosmic Gate,2014,"Progressive House, Trance"
Markus Schulz,2014,"Progressive House, Trance"
Makus Schulz B2B Cosmic Gate,2014,Unknown
Markus Schulz,2014,"Progressive House, Trance"
Paul Van Dyk,2014,Trance
Boostedkids,2014,Unknown
Dave Till,2014,Unknown
Ale Mora,2014,"Electro House, Progressive House"
Twoloud,2014,Commercial Dance
Bassjackers b2b Shermanology,2014,Unknown
Regi,2014,"Trance, Big Room House"
Daddy's Groove,2014,Traditional House
Martin Garrix,2014,Electro House
Redfoo,2014,Electro House
Dimitri Vegas & Like Mike,2014,Electro House
Wolfpack,2014,"Commercial Dance, Electro House, Progressive House"
Cleavage,2014,Unknown
DIMMI,2014,Traditional House
Klingande,2014,"Deep House, Tropical House"
Nico Pusch,2014,Unknown
Lexer,2014,"Commercial Dance, Electronica, Tech House"
Wankelmut,2014,"Electronica, Hip-Hop, Traditional House, Trap"
Alle Farben,2014,"Tech House, Techno, Deep House"
Bakermat,2014,Deep House
Tube & Berger,2014,Tech House
AN21 & Max Vangeli,2014,Unknown
R3hab,2014,"Electro House, Progressive House"
Krewella,2014,Electro House
W&W,2014,Trance
Nicky Romero,2014,Progressive House
Steve Angello,2014,Progressive House
David Guetta,2014,Electro House
Steve Aoki,2014,"Electro House, Indie / Underground"
3 Are Legend,2014,"Commercial Dance, Electro House, Electronica, Hard Dance, Techno"
Pierre,2014,Traditional House
Gregor Tresher,2014,Techno
Fedde Le Grand,2014,Progressive House
Octave One (Live),2014,Unknown
Green Velvet,2014,"Traditional House, Techno"
Vitalic (live),2014,Unknown
Paul Kalkbrenner (Live),2014,Unknown
Dave Clarke,2014,"Electro House, Techno"
Giocatori,2014,Unknown
Dr. Phunk,2014,Unknown
Akyra,2014,Hardcore
Massiv & The Rebel,2014,Unknown
Ruthless,2014,Hardcore Techno
Balistic,2014,Unknown
Darkraver,2014,"Electro House, Hard Dance"
Paul Elstak,2014,Hardcore Techno
Korsakoff,2014,"Hardcore Techno, Psychedelic Trance"
Mental Theo,2014,Unknown
Evil Activities,2014,Hardcore Techno
Bad Dancer,2014,Unknown
Junior,2014,Minimal
Sound Pellegrino Thermal Team,2014,Unknown
Boston Bun,2014,Unknown
Surfing Leons,2014,Unknown
Skream,2014,Commercial Dance
Busy P,2014,Indie / Underground
Erol Alkan,2014,"Electro House, Indie / Underground"
Seth Troxler,2014,"Tech House, Techno"
The Magician,2014,Indie / Underground
Gols,2014,Unknown
Yentl.,2014,Unknown
Philogresz,2014,Traditional House
Miss Sunshine,2014,Techno
Svemirski,2014,Unknown
Tom Dazing,2014,Commercial Dance
Trixy,2014,"Hardstyle, Rawstyle, Electronic"
Jeroen Search,2014,Unknown
Radio Ultra Modern - Sunday,2014,Unknown
Cosmo,2014,"Electro House, Trance"
Fred Nasen,2014,Unknown
The Mackenzie,2014,Unknown
Youri Parker,2014,Unknown
Marko de La Rocca,2014,Unknown
Quincy,2014,Unknown
Olivier Pieters,2014,Unknown
Jaydee,2014,"Progressive House, Tech House"
Carat Trax (live),2014,Unknown
Da Hool,2014,Unknown
Push (Live),2014,Unknown
Franky Jones,2014,"Techno, Acid"
Dimitri Vegas & Like Mike,2013,Electro House
Ricardo F,2013,Unknown
Lou Lou Players,2014,Unknown
MC Marxman,2013,Unknown
RooC Audio,2013,Unknown
Kids At The Turntable,2013,Unknown
Mylan,2013,Unknown
Niobeat,2013,Unknown
Jerry May,2013,Tech House
Neon,2013,Electronic
Mystique,2013,Hardstyle
Prinz,2013,Techno
Raving George,2013,Unknown
The Oddword,2013,Unknown
Murdock,2013,Drum & Bass
Sound of Stereo,2013,Unknown
Yves V,2013,Progressive House
Jon Rundell,2013,Techno
Uto Karem,2013,"Tech House, Techno"
Yousef,2013,Traditional House
John Digweed,2013,"Tech House, Techno"
Marco Bailey,2013,"Tech House, Techno"
Marco Carola,2013,Techno
Loco Dice,2013,"Tech House, Techno"
Carl Cox,2013,"Tech House, Techno"
Hermanez,2013,Tech House
Prinz,2013,Techno
Bawser,2013,Unknown
Russ Yallop,2013,Techno
Richy Ahmed,2013,Tech House
Craig Richards,2013,Techno
Infinity Ink,2013,Deep House
Art Department,2013,Tech House
Jamie Jones,2013,Tech House
Captain Flash,2013,Unknown
Lumberjack,2013,Electronica
Supreems,2013,Unknown
Cursed P,2013,Unknown
Faisal,2013,Unknown
Bakermat,2013,Deep House
Mike Mago,2013,Commercial Dance
KiNK,2013,Commercial Dance
Raoul Belmans,2013,Unknown
Goldfox,2013,"Electronic, Dance"
Viktor Bodrovski,2013,Unknown
Locked Groove,2013,"Techno, Traditional House"
Dixon,2013,Techno
FCL,2013,Commercial Dance
Levon Vincent,2013,Techno
Bicep,2013,Commercial Dance
Soul Clap,2013,Tech House
Todd Terje,2013,Electronica
wAFF,2013,Commercial Dance
Mystique,2013,Hardstyle
The Oddword,2013,Unknown
Makasi,2013,House
Bobby Burns b2b Leroy Styles,2013,Unknown
Bassjackers b2b Apster,2013,Unknown
Redfoo,2013,Electro House
R3hab,2013,"Electro House, Progressive House"
Afrojack,2013,"Electro House, Progressive House"
Shermanology,2013,Unknown
Sidney Samson,2013,Traditional House
Dimitri Vegas & Like Mike,2013,Electro House
NO_ID,2013,Unknown
Sunnery James & Ryan Marciano,2013,Electro House
Nervo,2013,"Electro House, Progressive House"
ARTY,2013,"Progressive House, Trance"
Otto Knows,2013,Traditional House
Fedde Le Grand,2013,Progressive House
Hardwell,2013,"Electro House, Progressive House"
Sebastian Ingrosso,2013,Progressive House
Tiesto,2013,"Commercial Dance, Big Room"
B - Front & Ran - D,2013,Unknown
Argy,2013,Techno
Davoodi & Bestien,2013,Unknown
Mark with a K,2013,Hard Dance
Quintino,2013,Electro House
Audiofreq,2013,Hard Dance
Omegatypez,2013,Unknown
Adrenalize,2013,Unknown
Frontliner,2013,Hardcore Techno
Psyko Punkz,2013,Hardcore Techno
Headhunterz,2013,Hard Dance
DJ P Jay & DJ Vox - D & DJ Barto & DJ Luk,2013,Unknown
Jean de Gand,2013,Unknown
DJ P Jay & DJ Vox - D & DJ Barto & DJ Luk,2013,Unknown
Dimitri Wouters,2013,House
Deve & Matizz,2013,Unknown
DJ P Jay & DJ Vox - D & DJ Barto & DJ Luk,2013,Unknown
Radio Ultra Modern - Friday,2013,Unknown
Bad Dancer,2013,Unknown
TAI,2013,Progressive House
Folie Douce,2013,Unknown
Army of The Universe,2013,Unknown
Dux & Mr. Dum,2013,Unknown
Dan Sena,2013,Unknown
Markus Schulz,2013,"Progressive House, Trance"
Jackie White vs Norion,2013,Unknown
Bawser,2013,Unknown
PeaceTreaty,2013,Unknown
Cream Dream,2013,Unknown
Outlander,2013,Hardcore Techno
HIIO,2013,Commercial Dance
Dzeko & Torres,2013,Progressive House
Jidax,2013,Unknown
goldFFinch,2013,Unknown
Neelix,2013,Psychedelic Trance
YAMO,2013,"Electronic, Experimental"
Point.Blank,2013,Unknown
South Central,2013,"Electro House, Electronica"
Deorro,2013,Electro House
Para One (live),2013,Unknown
Mark Ursa,2013,Unknown
John 00 Fleming,2013,Trance
Joachim Garraud,2013,Electro House
Mikkas,2013,Unknown
Feadz & Kito,2013,Unknown
Syndaesia,2013,Unknown
Carnage,2013,"Dubstep, Hip-Hop, Trap"
Bitkit,2013,Unknown
Burns,2013,Indie / Underground
Steve Aoki,2013,"Electro House, Indie / Underground"
Digitalism (DJ set),2013,Unknown
DJ BL3ND,2013,"Big Room House, Trap"
Bizzare Contact,2013,Psychedelic Trance
James Egbert,2013,"Electro House, Progressive House"
Botnek,2013,Techno
Jaguar Skills,2013,Hip-Hop
Sound of Stereo,2013,Unknown
Miss Kittin (live),2013,Unknown
Pascal Roth,2013,Unknown
Firaga vs Synsun,2013,Unknown
Felix Cartal,2013,"Electro House, Indie / Underground"
Double Pleasure,2013,House
Crookers,2013,Electro House
Alex Metric,2013,Indie / Underground
Autoerotique,2013,Electro House
Steve Montoya & Christian,2013,Unknown
Astrix,2013,Psychedelic Trance
Angger Dimas,2013,Electro House
Surfing Leons,2013,Unknown
Carnage,2013,"Dubstep, Hip-Hop, Trap"
Datsik,2013,Dubstep
Delafino,2013,House
Infected Mushroom,2013,"Psychedelic Trance, Trance"
Dirtyphonics DJ set,2013,Unknown
Koan Sound,2013,Dubstep
Benny Benassi,2013,Electro House
Moska,2013,Commercial Dance
La Fuente,2013,Commercial Dance
Sandro Silva,2013,"Electro House, Progressive House"
DJ Pierre,2013,House
Tommy Trash,2013,"Electro House, Progressive House"
Laidback Luke,2013,Electro House
Martin Solveig,2013,Electro House
"Superman, Ironman & Batman",2013,Unknown
Oliver Twizt,2013,Electro House
Patrick Schmidt,2013,Unknown
Smos,2013,Band
Massimo Girardi vs Joachim,2013,Unknown
Ricardo Villalobos,2013,"Minimal, Techno"
Joris Voorn,2013,"Tech House, Techno"
DJ W!LD,2013,"Deep House, Techno"
Julien Bracht (live),2013,Unknown
Sven Väth,2013,Techno
Bafana & Bromin,2013,Unknown
Moodprint,2013,Unknown
Solco,2013,Unknown
Tripleks,2013,Unknown
Mophito,2013,Unknown
Ed&Kim,2013,Unknown
Yellow Claw,2013,"Electro House, Electronica, Hip-Hop, Traditional House, Trap"
Murdock,2013,Drum & Bass
Soul Shakers,2013,"House, Disco"
Les Mecs,2013,Unknown
Commonphase,2013,Unknown
Sunnery James & Ryan Marciano,2013,Electro House
Franky Jones,2013,"Techno, Acid"
Frank De Wulf,2013,Unknown
Phi - Phi,2013,Unknown
Nico Parisi,2013,Progressive House
Ramirez (live),2013,Unknown
Ghost,2013,Rock
Franky Kloeck,2013,"Techno, Hard Trance"
Hardfloor (live),2013,Unknown
Yves De Ruyter,2013,Unknown
Push (live),2013,Unknown
Bonzai All Stars,2013,"Techno, Trance"
Nause,2013,"Electro House, Progressive House, Traditional House"
Jacob Van Hage vs Loopers,2013,Unknown
D - wayne,2013,Unknown
GTA,2013,Electro House
Michael Calfan,2013,Traditional House
Nicky Romero,2013,Progressive House
Pete Tong,2013,Traditional House
Felguk,2013,Electro House
Yves V,2013,Progressive House
Sultan & Ned Shepard,2013,Progressive House
AN21 & Max Vangeli,2013,Unknown
Eric Prydz,2013,Progressive House
Maxim Lany,2013,"House, Deep House"
Bountyhunter,2013,"Hardcore, Gabber, Electronic"
Thomas Gold,2013,Progressive House
Zedd,2013,Electro House
Sander Van Doorn,2013,Trance
Chuckie,2013,Electro House
Knife Party,2013,"Dubstep, Electro House"
Axwell,2013,Progressive House
Avicii,2013,Unknown
Armin Van Buuren,2013,Trance
Gunz for Hire,2013,Commercial Dance
Kutski,2013,Hardcore Techno
Da Tweekaz,2013,Hardcore Techno
Coone,2013,Hard Dance
Hard Driver,2013,Hard Dance
Code Black,2013,"Electronica, Hard Dance"
Toneshifterz,2013,Hard Dance
Outbreak,2013,Unknown
Brennan Heart,2013,Hard Dance
Atmozfears,2013,"Hardcore Techno, Techno, Traditional House, Trance"
Wildstylez,2013,Hard Dance
Zatox,2013,Hard Dance
Niels & Jelle,2013,Unknown
Thim,2013,House
Vinny Volanto,2013,Unknown
Luca Barassi,2013,Unknown
Audien,2013,"Progressive House, Trance"
Radio Ultra Modern - Saturday,2013,Unknown
Delta Heavy,2013,"Dubstep, Drum & Bass, Jungle, Drum Step"
dOP (live),2013,Unknown
Battery b2b Meddik & Toxidelic ft. Mc Mota,2013,Unknown
Bollen & Fichtner,2013,Unknown
Flapjackers,2013,Unknown
Shogun,2013,Trance
Reygel & Peri,2013,Unknown
Spacid,2013,Unknown
Dub - Timus Soundsystem,2013,Unknown
Cedex & Higher Underground,2013,Unknown
Guti (live),2013,Unknown
Cooper,2013,"Balearic, House"
Sied Van Riel,2013,Trance
Sven Van Hees,2013,"Chill Out, Traditional House"
Speedwagon & Stykz b2b Alert,2013,Unknown
Don Cabron,2013,Unknown
Joseph Capriati,2013,"Traditional House, Techno"
Foxy Lady & Mc Elvee,2013,Unknown
Mr Moustache vs Smith Davis,2013,Unknown
Solarstone,2013,"Electronica, Trance"
DJ Hype & MC Daddy Earl,2013,Unknown
Frederick Stone,2013,Unknown
Solomun,2013,Tech House
Seelen,2013,Electronic
Kr!z,2013,Unknown
W&W,2013,Trance
Fred V & Grafix,2013,Commercial Dance
Sem Thomasson,2013,Progressive House
Ben Sims,2013,Techno
tINI,2013,Tech House
Aly & Fila,2013,Trance
S.P.Y,2013,Commercial Dance
Dave Lambert,2013,Traditional House
Kerri chandler,2013,Traditional House
Tito & Echo Virus b2b James Marvel,2013,Unknown
Nene Dasile,2013,Unknown
Oscar Mulero,2013,Techno
don Santos,2013,Unknown
Cosmic Gate,2013,"Progressive House, Trance"
One87 & Hookerz ft. Mc Mush,2013,Unknown
Promise Land,2013,Commercial Dance
Derrick Carter vs Mark Farina vs Sneak,2013,Unknown
Technasia,2013,Commercial Dance
Satoshi Tomiie,2013,Tech House
John O'Callaghan,2013,Trance
Ulterior Motive,2013,Commercial Dance
Alvaro,2013,"Electronica, Progressive House"
Caspar,2013,Unknown
Riva Starr,2013,Tech House
Marko de La Rocca,2013,Unknown
Adam Beyer,2013,Techno
Ferry Corsten,2013,Trance
Brookes Brothers,2013,Drum & Bass
DJ Joeri,2013,Unknown
Masters At Work,2013,Unknown
Len Faki,2013,Techno
Orjan Nilsen,2013,Commercial Dance
Deg,2013,Rock
Heidi,2013,Traditional House
Ben Klock,2013,Techno
Green Velvet,2013,"Traditional House, Techno"
Jeff Mills,2013,"Traditional House, Techno"
Dave Clarke,2013,"Electro House, Techno"
Bartholomeo vs BP,2013,Unknown
NSOUND,2013,Traditional House
Hobo,2013,Commercial Dance
Matador (live),2013,Unknown
Maceo Plex,2013,Tech House
Paco Osuna,2013,"Tech House, Techno"
Gaiser (live),2013,Unknown
Richie Hawtin,2013,"Tech House, Techno"
Gentil & Nathan Fix,2013,Unknown
Lucy Fox A Lot,2013,Unknown
The Prototypes,2013,"Drum & Bass, Jungle"
The Whatevers,2013,Unknown
The Mixfitz,2013,Unknown
Michael Midnight,2013,Unknown
Russ Chimes,2013,Unknown
FS Green,2013,Unknown
TLP,2013,Unknown
Laston & Geo,2013,Unknown
Hindu Radio DJ's,2013,Unknown
Pheak,2013,Unknown
Alix Alvarez,2013,Traditional House
M A N I K (live),2013,Unknown
Zoet & Hartelijk,2013,Unknown
Tale of Us,2013,Tech House
Josh Wink b2b Davide Squillace,2013,Unknown
Marcel Dettmann,2013,Techno
Dave Till,2013,Unknown
Mastiksoul,2013,Traditional House
Glowinthedark,2013,Unknown
Gregori Klosman,2013,Unknown
Nari & Milani,2013,Electro House
Cazzette,2013,Electro House
Moguai,2013,"Electro House, Progressive House"
Kaskade,2013,Progressive House
Wolfpack,2013,"Commercial Dance, Electro House, Progressive House"
Davidov,2013,Unknown
Showtek,2013,Hardcore Techno
Chuckie,2013,Electro House
Dimitri Vegas & Like Mike,2013,Electro House
DJaxx & Neurotique,2013,Unknown
Deniz Koyu,2013,"Electro House, Progressive House"
Joachim Garraud,2013,Electro House
Porter Robinson,2013,Electro House
Yves V,2013,Progressive House
Alesso,2013,Progressive House
Steve Angello,2013,Progressive House
David Guetta vs Afrojack vs Nicky Romero,2013,Unknown
Steve Aoki,2013,"Electro House, Indie / Underground"
ACTI,2013,Rap
Luna,2013,"Synthpop, Trip Hop, Uk Garage"
Max Enforcer,2013,Hardcore Techno
Wasted Penguinz,2013,Hard Dance
Bass Modulators,2013,"Commercial Dance, Electronica"
The Prophet,2013,Hardcore Techno
Noisecontrollers,2013,Hardcore Techno
Alpha¬≤,2013,Unknown
Endymion vs Evil Activities,2013,Unknown
Antony Nardella,2013,Unknown
Umlaut,2013,Unknown
Tom Dazing,2013,Commercial Dance
Regi,2013,"Trance, Big Room House"
Mary Velo,2013,Techno
Miss Sunshine,2013,Techno
Psytox,2013,"Hardstyle, Rawstyle, Electronic"
Rebekah,2013,Techno
Radio Ultra Modern - Sunday,2013,Unknown
Audio Boulevard,2013,Unknown
J.Fernandes,2013,Unknown
Fred Nova,2013,Unknown
Adam De Great,2013,Unknown
DJ Ward,2013,Unknown
2Dirty,2013,Unknown
Electrified,2013,Unknown
Huma Noyd,2013,Unknown
Philip & Joeri,2013,Unknown
Fast Distance,2013,"Chill Out, Trance"
Undertone,2013,Unknown
No Artificial Colours,2013,Traditional House
Tom Leclercq & Dave Lambert,2013,Unknown
Bryan Kearney,2013,Trance
Subreachers,2013,Unknown
Dominico & Ralpheus,2013,Unknown
Rush,2013,Minimal
Mr Grammy & DJ Licious,2013,Unknown
Arctic Moon,2013,Trance
Esther Duijn,2013,Commercial Dance
Cor Fijneman,2013,Unknown
West Klintwood,2013,Unknown
Stereoclash,2013,Unknown
Indecent Noise,2013,Trance
NGA Sound,2013,Unknown
DaHool,2013,Unknown
Blasterz,2013,Unknown
Dannic,2013,Progressive House
Nicon,2013,Traditional House
Kai Tracid,2013,"Hard Dance, Trance"
Daddy's Groove,2013,Traditional House
Paul Van Dyk,2013,Trance
Dyro,2013,Progressive House
Icicle b2b J:Kenzo,2013,Unknown
Johan Gielen,2013,Trance
Nicolaz,2013,Unknown
Joey Beltram,2013,Techno
Phill Da Cunha & Alec,2013,Unknown
Allure,2013,Trance
Distance,2013,Trance
DJ Jean,2013,Unknown
Firebeatz,2013,Electro House
Tenishia,2013,"Progressive House, Trance"
Disco Dasco,2013,"Electronic, House"
AFTER 12,2013,Unknown
Charly Lownoise and Mental Theo,2013,Unknown
Morten Breum,2013,Traditional House
Mauro Picotto,2013,"Tech House, Techno"
Max Graham vs Protoculture,2013,Unknown
Roma,2013,"Electronic, Dance"
Dismantle,2013,Unknown
Julia Carpenter,2013,Unknown
DJ Ward,2013,Unknown
Andy Moor b2b Lange,2013,Unknown
Gregor Salto,2013,Electro House
Benga,2013,Dubstep
Miss DJax,2013,Commercial Dance
Marshal Masters,2013,Unknown
Dimitri Vegas & Like Mike vs Yves V,2012,Unknown
Electric Bastards,2012,Unknown
RooC Audio,2012,Unknown
Jerry May,2012,Tech House
Heet Van de Naald,2012,Unknown
DJaxx & Neurotique,2012,Unknown
Laston & Geo,2012,Unknown
Girafe Sauvage DJ: Redhead vs Tom Hades vs Sören Aalberg,2012,Unknown
The Oddword,2012,Unknown
Prinz,2012,Techno
Trash Radio,2012,Unknown
N - Type b2b Walsh,2013,Unknown
Phil Monday,2012,Unknown
Prinz,2012,Techno
Massimo Girardi,2012,Commercial Dance
Hermanez,2012,Tech House
Ultrasone,2012,Unknown
Maceo Plex,2012,Tech House
Guy Gerber,2012,"Tech House, Techno"
Joris Voorn,2012,"Tech House, Techno"
Jamie Jones,2012,Tech House
Jon Rundell,2012,Techno
Nicole Moudaber,2012,Tech House
Yousef,2012,Traditional House
John Digweed,2012,"Tech House, Techno"
Marco Carola,2012,Techno
Cristian Varela vs Marco Bailey,2012,Unknown
UMEK,2012,"Tech House, Techno"
Carl Cox,2012,"Tech House, Techno"
Dave Lambert,2012,Traditional House
Rebecca & Fiona,2012,Progressive House
Qulinez,2012,Unknown
Cazzette,2012,Electro House
Thomas Gold,2012,Progressive House
Alesso,2012,Progressive House
Fatboy Slim,2012,"Electronica, Traditional House"
Aeroplane,2012,Commercial Dance
Bloody Beetroots DJ set,2012,Unknown
Gave,2012,Rock
Dr. Phunk,2012,Unknown
Davoodi vs Bestien,2012,Unknown
Demoniak,2012,Unknown
DJ Ghost,2012,"Hard Trance, Techno"
The Pitcher,2012,Unknown
Mark with a K,2012,Hard Dance
Brennan Heart,2012,Hard Dance
Zany,2012,Hardcore Techno
The Prophet,2012,Hardcore Techno
"DJ P-Jay, DJ Vox-D, DJ Barto, DJ Luk",2012,Unknown
Jean de Gand,2012,Unknown
"DJ P-Jay, DJ Vox-D, DJ Barto, DJ Luk",2012,Unknown
Dimitri Wouters,2012,House
Deve & Matizz,2012,Unknown
"DJ P-Jay, DJ Vox-D, DJ Barto, DJ Luk",2012,Unknown
Zeds Dead,2012,Dubstep
Rave Our Souls,2012,Unknown
Eptic,2012,Dubstep
D.O.D.,2012,"Electro House, Dubstep"
Faisal,2012,Unknown
Synsun,2012,Trance
KooDoo vs La Maz,2012,Unknown
Avicii,2012,Unknown
Jidax,2012,Unknown
Tom Leclercq,2012,Unknown
Daily,2012,Unknown
"Red D feat. Lady Linn, Gustaph & Saxman",2012,Unknown
Dan Sena,2012,Unknown
DJ Rush (House Set),2012,Unknown
YAMO,2012,"Electronic, Experimental"
Nitrous Oxide,2012,Trance
Dizkodude,2012,Unknown
Albin Myers,2012,"Electro House, Progressive House"
South Central,2012,"Electro House, Electronica"
Tom de Neef,2012,Traditional House
J. Fernandes,2012,Unknown
Goldfox,2012,"Electronic, Dance"
Jonas Lion,2012,Unknown
Norion,2012,Unknown
PeaceTreaty,2012,Unknown
Boom Jinx,2012,"Progressive House, Trance"
Reygel & Peri,2012,Unknown
Licious,2012,Traditional House
Clockwork,2012,Traditional House
Locked Groove,2012,"Techno, Traditional House"
Dejan Milicevic,2012,Traditional House
NU (live),2012,Unknown
Radio Ultra Modern on Friday!,2012,Unknown
Mr. Grammy,2012,Unknown
Joachim Garraud presents Hillside West Invasion,2012,Unknown
San Soda (live),2012,Unknown
Mat Zo,2012,"Progressive House, Trance"
Sedat The Turkish Avenger,2012,Unknown
John 00 Fleming,2012,Trance
Dave Lambert,2012,Traditional House
The M Machine,2012,"Electro House, Progressive House, Indie Dance, Synthpop"
Jackmaster,2012,Commercial Dance
Steve Aoki,2012,"Electro House, Indie / Underground"
Deetron,2012,Techno
Rod Azlan,2012,Commercial Dance
Philip,2012,"Techno, Tech House, Deep House"
DJ Rush (Techno Set),2012,Unknown
Norin & rad,2012,Trance
Kastor & Dice ft MC Swift,2012,Unknown
pH20 vs Ben Bastion,2012,Unknown
Yahel,2012,Trance
Jake the Rapper,2012,Commercial Dance
Joeri,2012,Commercial Dance
Tom Trago,2012,Commercial Dance
Polina,2012,Commercial Dance
Angger Dimas,2012,Electro House
2Dirty,2012,Unknown
Goldorak & Solpher ft. Mc D.O.C.,2012,Unknown
Subscape,2012,Unknown
Super8 & Tab,2012,Trance
Talamasca,2012,"Psychedelic Trance, Trance"
Sem Thomasson,2012,Progressive House
TAI,2012,Progressive House
Moonlight Matters,2012,Unknown
Danny Faber vs Sese,2012,Unknown
Sound of Stereo,2012,Unknown
The Others,2012,Commercial Dance
Huma Noyd (live),2012,Unknown
StereoClash,2012,Unknown
Jaytech,2012,Progressive House
Âme (live),2012,Unknown
Firaga,2012,Psytrance
Mustard Pimp,2012,"Electro House, Indie / Underground"
Trolley Snatcha,2012,Unknown
Duke Dumont,2012,Electronica
DBN,2012,Traditional House
Marco Remus,2012,Commercial Dance
Phill da Cunha,2012,Unknown
Autoerotique,2012,Electro House
Solomun,2012,Tech House
Above & Beyond,2012,Trance
Caspa ft. MC Rod Azlan,2012,Unknown
Tama Sumo,2012,"Deep House, Techno"
Electric Universe,2012,Unknown
Roma,2012,"Electronic, Dance"
Ed & Kim,2012,Unknown
Felix Cartal,2012,"Electro House, Indie / Underground"
Hijak,2012,Commercial Dance
Fatima Hajji,2012,Techno
Martyn,2012,Commercial Dance
Dirty Doering,2012,Commercial Dance
Zedd,2012,Electro House
Gabriel & Dresden,2012,"Progressive House, Trance"
Skazi,2012,Trance
Disco Dasco,2012,"Electronic, House"
Joachim vs BP,2012,Unknown
Smos,2012,Band
Daniel Stefanik & Sascha Dive,2012,Unknown
Seth Troxler,2012,"Tech House, Techno"
André Galluzzi,2012,"Tech House, Techno"
Extrawelt,2012,Techno
Sven Väth,2012,Techno
Orla Feeney,2012,Trance
Kyau & Albert,2012,Trance
Ferry Corsten,2012,Trance
Porter Robinson,2012,Electro House
Marco V,2012,"Progressive House, Trance"
Piloka Krach (live),2012,Unknown
Aly & Fila,2012,Trance
Wolfpack,2012,"Commercial Dance, Electro House, Progressive House"
EC Twins,2012,"Big Room House, Progressive House"
NERVO,2012,"Electro House, Progressive House"
Hardwell,2012,"Electro House, Progressive House"
Chuckie,2012,Electro House
Martin Solveig,2012,Electro House
Dimitri Vegas & Like Mike,2012,Electro House
Skrillex,2012,Dubstep
Swedish House Mafia,2012,Progressive House
Korsakoff,2012,"Hardcore Techno, Psychedelic Trance"
Lee Mac,2012,Unknown
ACTI,2012,Rap
Code Black,2012,"Electronica, Hard Dance"
T'N'T aka Technoboy & Tuneboy,2012,Unknown
Noisecontrollers,2012,Hardcore Techno
Headhunterz,2012,Hard Dance
Zatox,2012,Hard Dance
Wildstylez,2012,Hard Dance
Ran-D,2012,Hardcore Techno
Woody Weekend,2012,Unknown
The Advent (live),2012,Unknown
The Oddword,2012,Unknown
La Fuente,2012,Commercial Dance
Paul Van Dyk,2012,Trance
Bonzai All Stars,2012,"Techno, Trance"
Luck-E,2012,Unknown
Cedex & Higher Underground,2012,Unknown
Le Cousin,2012,Unknown
Fred Nova,2012,Unknown
Oliver Twizt,2012,Electro House
Don Cabron,2012,Unknown
DJ Ward,2012,Unknown
Radio Ultra Modern on Saturday,2012,Unknown
Romeo Blanco,2012,Commercial Dance
Nicolaz,2012,Unknown
Speedwagon & Stykz,2012,Unknown
Title,2012,Unknown
Maestro Pablo,2012,Unknown
Spacid,2012,Unknown
Moonflower & Guy'Do,2012,Unknown
Mikael Weermets,2012,Progressive House
Hauk n Baum,2012,Unknown
Zedd,2012,Electro House
Athys & Duster,2012,Unknown
Mophito & Alectric,2012,Unknown
David August,2012,Tech House
Neon,2012,Electronic
Adrian Lux,2012,"Techno, House"
Friction ft. MC Linguistics,2012,Unknown
Wontime b2B D Convict,2012,Unknown
Swanky Tunes,2012,"Electro House, Progressive House"
Takt Tick,2012,Unknown
diMaro,2012,House
Cari Lekebusch,2012,Techno
Michael Calfan,2012,Traditional House
Up High,2012,Unknown
Caspar,2012,Unknown
Mister VI,2012,Unknown
Kraantje Pappie,2012,Commercial Dance
Etnik & Fuzz,2012,Unknown
Mark Ursa,2012,Unknown
The Flexican ft. Mc Sef,2012,Unknown
Jacob Van Hage,2012,"Traditional House, Trance"
Congorock,2012,Electro House
Boss Axis,2012,Commercial Dance
Terence Fixmer (live),2012,Unknown
Foxy Lady & MC Elvee,2012,Unknown
M.I.K.E.,2012,Trance
Syndaesia,2012,Unknown
Quintino,2012,Electro House
